source,target,relationship,co_mention_count,source_document,source_locator,notes
person_andrea_manzo,person_rodolfo_fattovich,CO_OCCURS_WITH,1,S2,S2 line 1,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_rodolfo_fattovich,person_andrea_manzo,CO_OCCURS_WITH,1,S2,S2 line 31,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_rodolfo_fattovich,person_kathryn_bard,CO_OCCURS_WITH,1,S2,S2 line 31,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_andrea_manzo,person_kathryn_bard,CO_OCCURS_WITH,1,S2,S2 line 31,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,place_seglamen_site_sg1,CO_OCCURS_WITH,3,S3,S3 line 13,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_diego_capra,person_eleonora_minucci,CO_OCCURS_WITH,1,S3,S3 line 17,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_diego_capra,person_francesco_michele_rega,CO_OCCURS_WITH,1,S3,S3 line 17,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_eleonora_minucci,person_francesco_michele_rega,CO_OCCURS_WITH,1,S3,S3 line 17,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,person_luisa_sernicola,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,person_friat_angesom,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,person_diego_capra,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,person_eleonora_minucci,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,person_francesco_michele_rega,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,person_luisa_sernicola,CO_OCCURS_WITH,2,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,person_friat_angesom,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,person_diego_capra,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,person_eleonora_minucci,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,person_francesco_michele_rega,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_luisa_sernicola,person_friat_angesom,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_luisa_sernicola,person_diego_capra,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_luisa_sernicola,person_eleonora_minucci,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_luisa_sernicola,person_francesco_michele_rega,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_friat_angesom,person_diego_capra,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_friat_angesom,person_eleonora_minucci,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_friat_angesom,person_francesco_michele_rega,CO_OCCURS_WITH,1,S3,S3 line 36,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,person_andrea_manzo,CO_OCCURS_WITH,2,S3,S3 line 48,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_andrea_manzo,person_luisa_sernicola,CO_OCCURS_WITH,1,S3,S3 line 48,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_amda_tsion,place_mogareb,CO_OCCURS_WITH,1,S3,S3 line 86,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_amda_tsion,person_luisa_sernicola,CO_OCCURS_WITH,1,S3,S3 line 86,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_amda_tsion,person_diego_capra,CO_OCCURS_WITH,1,S3,S3 line 86,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_amda_tsion,person_francesco_michele_rega,CO_OCCURS_WITH,1,S3,S3 line 86,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mogareb,person_luisa_sernicola,CO_OCCURS_WITH,1,S3,S3 line 86,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mogareb,person_diego_capra,CO_OCCURS_WITH,1,S3,S3 line 86,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mogareb,person_francesco_michele_rega,CO_OCCURS_WITH,1,S3,S3 line 86,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,place_amda_tsion,CO_OCCURS_WITH,1,S3,S3 line 109,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,period_pre_aksumite,CO_OCCURS_WITH,4,S3,S3 line 109,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,period_post_aksumite,CO_OCCURS_WITH,2,S3,S3 line 109,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,object_ceramics,CO_OCCURS_WITH,2,S3,S3 line 109,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,place_amda_tsion,CO_OCCURS_WITH,1,S3,S3 line 109,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,period_pre_aksumite,CO_OCCURS_WITH,3,S3,S3 line 109,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,period_post_aksumite,CO_OCCURS_WITH,1,S3,S3 line 109,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,object_ceramics,CO_OCCURS_WITH,1,S3,S3 line 109,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_amda_tsion,period_pre_aksumite,CO_OCCURS_WITH,1,S3,S3 line 109,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_amda_tsion,period_post_aksumite,CO_OCCURS_WITH,1,S3,S3 line 109,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_amda_tsion,object_ceramics,CO_OCCURS_WITH,1,S3,S3 line 109,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_pre_aksumite,period_post_aksumite,CO_OCCURS_WITH,1,S3,S3 line 109,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_pre_aksumite,object_ceramics,CO_OCCURS_WITH,1,S3,S3 line 109,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_post_aksumite,object_ceramics,CO_OCCURS_WITH,1,S3,S3 line 109,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_room_1,period_pre_aksumite,CO_OCCURS_WITH,1,S3,S3 line 117,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_room_1,object_ceramics,CO_OCCURS_WITH,1,S3,S3 line 117,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_room_2,feature_room_4,CO_OCCURS_WITH,1,S3,S3 line 135,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_room_2,feature_room_5,CO_OCCURS_WITH,1,S3,S3 line 135,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_room_2,feature_room_1,CO_OCCURS_WITH,1,S3,S3 line 135,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_room_4,feature_room_5,CO_OCCURS_WITH,1,S3,S3 line 135,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_room_4,feature_room_1,CO_OCCURS_WITH,1,S3,S3 line 135,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_room_5,feature_room_1,CO_OCCURS_WITH,1,S3,S3 line 135,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,object_ceramics,CO_OCCURS_WITH,1,S3,S3 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_room_1,feature_room_4,CO_OCCURS_WITH,1,S3,S3 line 149,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_room_1,feature_room_2,CO_OCCURS_WITH,1,S3,S3 line 149,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_room_1,period_post_aksumite,CO_OCCURS_WITH,1,S3,S3 line 149,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_room_4,feature_room_2,CO_OCCURS_WITH,1,S3,S3 line 149,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_room_4,period_post_aksumite,CO_OCCURS_WITH,1,S3,S3 line 149,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_room_2,period_post_aksumite,CO_OCCURS_WITH,1,S3,S3 line 149,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,place_mogareb,CO_OCCURS_WITH,1,S3,S3 line 170,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,place_mogareb,CO_OCCURS_WITH,1,S3,S3 line 170,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mogareb,feature_trench_and,CO_OCCURS_WITH,1,S3,S3 line 174,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mogareb,period_pre_aksumite,CO_OCCURS_WITH,1,S3,S3 line 174,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_and,period_pre_aksumite,CO_OCCURS_WITH,1,S3,S3 line 174,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_exposed,feature_tomb_34,CO_OCCURS_WITH,1,S3,S3 line 181,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_tomb_34,feature_tomb_37,CO_OCCURS_WITH,1,S3,S3 line 187,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_tomb_34,object_stelae,CO_OCCURS_WITH,1,S3,S3 line 187,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_tomb_34,object_ceramics,CO_OCCURS_WITH,1,S3,S3 line 187,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_tomb_37,object_stelae,CO_OCCURS_WITH,1,S3,S3 line 187,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_tomb_37,object_ceramics,CO_OCCURS_WITH,1,S3,S3 line 187,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_stelae,object_ceramics,CO_OCCURS_WITH,1,S3,S3 line 187,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_segxxv,feature_trench_and,CO_OCCURS_WITH,1,S3,S3 line 215,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_amda_tsion,place_aksum,CO_OCCURS_WITH,1,S3,S3 line 345,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_amda_tsion,place_seglamen_site_sg1,CO_OCCURS_WITH,1,S3,S3 line 345,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_amda_tsion,object_pottery,CO_OCCURS_WITH,1,S3,S3 line 345,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,object_pottery,CO_OCCURS_WITH,1,S3,S3 line 345,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_pre_aksumite,object_pottery,CO_OCCURS_WITH,2,S3,S3 line 345,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,place_stelae_park,CO_OCCURS_WITH,2,S3,S3 line 425,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_stelae_park,object_stelae,CO_OCCURS_WITH,3,S3,S3 line 425,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_stelae_park,object_silver,CO_OCCURS_WITH,1,S3,S3 line 425,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,period_aksumite,CO_OCCURS_WITH,1,S3,S3 line 458,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,object_gold,CO_OCCURS_WITH,1,S3,S3 line 458,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_aksumite,period_post_aksumite,CO_OCCURS_WITH,2,S3,S3 line 458,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_post_aksumite,object_gold,CO_OCCURS_WITH,1,S3,S3 line 458,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,place_aksum,CO_OCCURS_WITH,2,S3,S3 line 484,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,person_laurel_phillipson,CO_OCCURS_WITH,2,S3,S3 line 562,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_seglamen_site_sg1,person_laurel_phillipson,CO_OCCURS_WITH,1,S3,S3 line 562,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_diego_capra,person_laurel_phillipson,CO_OCCURS_WITH,1,S3,S3 line 564,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,feature_room_2,CO_OCCURS_WITH,1,S3,S3 line 580,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
